Date,Workout name,Workout type,Set number ,Exercise name,Equipment,Execution mode,Number of repetitions,Charge (kg),Rest time (sec),Remarks
04-01-2023,UPPER PUSH,SPLIT,2,Lateral Raise,Dumbell,bilateral,10.0,8.0,2.5,
04-01-2023,UPPER PUSH,SPLIT,3,Lateral Raise,Dumbell,bilateral,10.0,8.0,2.5,
04-01-2023,UPPER PUSH,SPLIT,4,Lateral Raise,Dumbell,bilateral,10.0,8.0,2.5,
04-01-2023,UPPER PUSH,SPLIT,1,Tricep Extension,Cable,bilateral,12.0,35.0,2.0,
04-01-2023,UPPER PUSH,SPLIT,2,Tricep Extension,Cable,bilateral,12.0,35.0,2.0,
04-01-2023,UPPER PUSH,SPLIT,3,Tricep Extension,Cable,bilateral,10.0,35.0,2.0,
04-01-2023,UPPER PUSH,SPLIT,1,Incline Bench Press,Dumbell,bilateral,12.0,10.0,,
04-01-2023,UPPER PUSH,SPLIT,2,Incline Bench Press,Dumbell,bilateral,12.0,10.0,,
04-01-2023,UPPER PUSH,SPLIT,3,Incline Bench Press,Dumbell,bilateral,10.0,10.0,,
05-01-2023,PULL,PULL,1,Pull-Up,Bodyweight,bilateral,5.0,15.0,3.0,
05-01-2023,PULL,PULL,2,Pull-Up,Bodyweight,bilateral,5.0,15.0,3.0,
05-01-2023,PULL,PULL,3,Pull-Up,Bodyweight,bilateral,5.0,15.0,3.0,
05-01-2023,PULL,PULL,4,Pull-Up,Bodyweight,bilateral,4.0,15.0,3.0,
05-01-2023,PULL,PULL,1,Barbell Row,Dumbell,bilateral,8.0,20.0,2.45,
05-01-2023,PULL,PULL,2,Barbell Row,Dumbell,bilateral,8.0,20.0,2.45,
05-01-2023,PULL,PULL,3,Barbell Row,Dumbell,bilateral,8.0,20.0,2.45,
05-01-2023,PULL,PULL,4,Barbell Row,Dumbell,bilateral,8.0,20.0,2.45,
05-01-2023,PULL,PULL,1,Cable Row,Cable,unilateral,10.0,40.0,2.0,
05-01-2023,PULL,PULL,2,Cable Row,Cable,unilateral,10.0,40.0,2.0,
05-01-2023,PULL,PULL,3,Cable Row,Cable,unilateral,10.0,40.0,2.0,
05-01-2023,PULL,PULL,1,Hammer Curl,Dumbell,bilateral,8.0,15.0,,
05-01-2023,PULL,PULL,2,Hammer Curl,Dumbell,bilateral,8.0,15.0,,
05-01-2023,PULL,PULL,3,Hammer Curl,Dumbell,bilateral,8.0,15.0,,
05-01-2023,PULL,PULL,4,Hammer Curl,Dumbell,bilateral,8.0,15.0,,
05-01-2023,PULL,PULL,1,Tricep Extension,Cable,unilateral,10.0,15.0,,
05-01-2023,PULL,PULL,2,Tricep Extension,Cable,unilateral,8.0,15.0,,
05-01-2023,PULL,PULL,3,Tricep Extension,Cable,unilateral,8.0,15.0,,
05-01-2023,PULL,PULL,4,Tricep Extension,Cable,unilateral,8.0,15.0,,
08-01-2023,Upper Push,UPPER BODY,1,Dips,Bodyweight,bilateral,8.0,15.0,3.0,Superset included.
08-01-2023,Upper Push,UPPER BODY,2,Dips,Bodyweight,bilateral,8.0,15.0,3.0,Superset included.
08-01-2023,Upper Push,UPPER BODY,3,Dips,Bodyweight,bilateral,8.0,15.0,3.0,Superset included.
08-01-2023,Upper Push,UPPER BODY,4,Dips,Bodyweight,bilateral,8.0,15.0,3.0,Superset included.
08-01-2023,Upper Push,UPPER BODY,1,Incline Bench Press,Dumbell,bilateral,8.0,22.0,2.5,Superset included.
08-01-2023,Upper Push,UPPER BODY,2,Incline Bench Press,Dumbell,bilateral,8.0,22.0,2.5,Superset included.
08-01-2023,Upper Push,UPPER BODY,3,Incline Bench Press,Dumbell,bilateral,8.0,22.0,2.5,Superset included.
08-01-2023,Upper Push,UPPER BODY,4,Incline Bench Press,Dumbell,bilateral,8.0,22.0,2.5,Superset included.
08-01-2023,Upper Push,UPPER BODY,1,Pull-Up,Bodyweight,bilateral,6.0,0.0,,Superset included.
08-01-2023,Upper Push,UPPER BODY,2,Pull-Up,Bodyweight,bilateral,6.0,0.0,,Superset included.
08-01-2023,Upper Push,UPPER BODY,3,Pull-Up,Bodyweight,bilateral,6.0,0.0,,Superset included.
08-01-2023,Upper Push,UPPER BODY,4,Pull-Up,Bodyweight,bilateral,6.0,0.0,,Superset included.
08-01-2023,Upper Push,UPPER BODY,1,Lateral Raise,Dumbell,bilateral,10.0,8.0,2.0,Superset included.
08-01-2023,Upper Push,UPPER BODY,2,Lateral Raise,Dumbell,bilateral,10.0,8.0,2.0,Superset included.
08-01-2023,Upper Push,UPPER BODY,3,Lateral Raise,Dumbell,bilateral,10.0,8.0,2.0,Superset included.
08-01-2023,Upper Push,UPPER BODY,4,Lateral Raise,Dumbell,bilateral,10.0,8.0,2.0,Superset included.
08-01-2023,Upper Push,UPPER BODY,1,Overhead Press,Dumbell,unilateral,10.0,10.0,,Superset included.
08-01-2023,Upper Push,UPPER BODY,2,Overhead Press,Dumbell,unilateral,8.0,10.0,,Superset included.
08-01-2023,Upper Push,UPPER BODY,3,Overhead Press,Dumbell,unilateral,7.0,10.0,,Superset included.
08-01-2023,Upper Push,UPPER BODY,4,Overhead Press,Dumbell,unilateral,8.0,10.0,,Superset included.
10-01-2023,Upper Pull,UPPER BODY,1,Pull-Up,Bodyweight,bilateral,5.0,15.0,180.0,
10-01-2023,Upper Pull,UPPER BODY,2,Pull-Up,Bodyweight,bilateral,5.0,15.0,180.0,
10-01-2023,Upper Pull,UPPER BODY,3,Pull-Up,Bodyweight,bilateral,5.0,15.0,180.0,
10-01-2023,Upper Pull,UPPER BODY,4,Pull-Up,Bodyweight,bilateral,5.0,15.0,180.0,
10-01-2023,Upper Pull,UPPER BODY,1,Incline Bench Press,Dumbell,bilateral,8.0,20.0,150.0,
10-01-2023,Upper Pull,UPPER BODY,2,Incline Bench Press,Dumbell,bilateral,8.0,20.0,150.0,
10-01-2023,Upper Pull,UPPER BODY,3,Incline Bench Press,Dumbell,bilateral,8.0,20.0,150.0,
10-01-2023,Upper Pull,UPPER BODY,4,Incline Bench Press,Dumbell,bilateral,8.0,20.0,150.0,
10-01-2023,Upper Pull,UPPER BODY,1,Seated Cable Row,Machine,unilateral,10.0,50.0,120.0,
10-01-2023,Upper Pull,UPPER BODY,2,Seated Cable Row,Machine,unilateral,10.0,50.0,120.0,
10-01-2023,Upper Pull,UPPER BODY,3,Seated Cable Row,Machine,unilateral,10.0,50.0,120.0,
10-01-2023,Upper Pull,UPPER BODY,4,Seated Cable Row,Machine,unilateral,10.0,50.0,120.0,
10-01-2023,Upper Pull,UPPER BODY,5,Incline Bench Press,Dumbell,bilateral,8.0,17.5,,
10-01-2023,Upper Pull,UPPER BODY,6,Incline Bench Press,Dumbell,bilateral,8.0,17.5,,
10-01-2023,Upper Pull,UPPER BODY,7,Incline Bench Press,Dumbell,bilateral,7.0,17.5,,
10-01-2023,Upper Pull,UPPER BODY,1,Lat Pulldown,Machine,bilateral,8.0,10.0,,
10-01-2023,Upper Pull,UPPER BODY,2,Lat Pulldown,Machine,bilateral,8.0,10.0,,
10-01-2023,Upper Pull,UPPER BODY,3,Lat Pulldown,Machine,bilateral,7.0,10.0,,
12-10-2023,Upper Push,PUSH,1,Bench Press,Dumbell,bilateral,6.0,30.5,180.0,"Focus on triceps, full amplitude. Superset."
12-10-2023,Upper Push,PUSH,2,Bench Press,Dumbell,bilateral,6.0,30.5,180.0,"Focus on triceps, full amplitude. Superset."
12-10-2023,Upper Push,PUSH,3,Bench Press,Dumbell,bilateral,6.0,30.5,180.0,"Focus on triceps, full amplitude. Superset."
12-10-2023,Upper Push,PUSH,4,Bench Press,Dumbell,bilateral,6.0,30.5,180.0,"Focus on triceps, full amplitude. Superset."
12-10-2023,Upper Push,PUSH,1,Dips,Bodyweight,bilateral,8.0,5.0,150.0,"Focus on triceps, full amplitude. Superset."
12-10-2023,Upper Push,PUSH,2,Dips,Bodyweight,bilateral,8.0,5.0,150.0,"Focus on triceps, full amplitude. Superset."
12-10-2023,Upper Push,PUSH,3,Dips,Bodyweight,bilateral,8.0,5.0,150.0,"Focus on triceps, full amplitude. Superset."
12-10-2023,Upper Push,PUSH,4,Dips,Bodyweight,bilateral,8.0,5.0,150.0,"Focus on triceps, full amplitude. Superset."
12-10-2023,Upper Push,PUSH,1,Lateral Raise,Dumbell,bilateral,10.0,8.0,120.0,"Focus on triceps, full amplitude. Superset."
12-10-2023,Upper Push,PUSH,2,Lateral Raise,Dumbell,bilateral,10.0,8.0,120.0,"Focus on triceps, full amplitude. Superset."
12-10-2023,Upper Push,PUSH,3,Lateral Raise,Dumbell,bilateral,10.0,8.0,120.0,"Focus on triceps, full amplitude. Superset."
12-10-2023,Upper Push,PUSH,4,Lateral Raise,Dumbell,bilateral,10.0,8.0,120.0,"Focus on triceps, full amplitude. Superset."
12-10-2023,Upper Push,PUSH,1,Tricep Extension,Dumbell,bilateral,8.0,15.0,,"Focus on triceps, full amplitude. Superset."
12-10-2023,Upper Push,PUSH,2,Tricep Extension,Dumbell,bilateral,8.0,15.0,,"Focus on triceps, full amplitude. Superset."
12-10-2023,Upper Push,PUSH,3,Tricep Extension,Barbell,bilateral,10.0,50.0,,"Focus on triceps, full amplitude. Superset."
12-10-2023,Upper Push,PUSH,4,Tricep Extension,Barbell,bilateral,10.0,50.0,,"Focus on triceps, full amplitude. Superset."
12-10-2023,Upper Push,PUSH,5,Tricep Extension,Barbell,bilateral,10.0,50.0,,"Focus on triceps, full amplitude. Superset."
14-01-2023,,FULL BODY,1,Squat,Barbell,bilateral,12.0,16.0,2.0,
14-01-2023,,FULL BODY,2,Squat,Barbell,bilateral,12.0,16.0,2.0,
14-01-2023,,FULL BODY,3,Squat,Barbell,bilateral,12.0,16.0,2.0,
14-01-2023,,FULL BODY,4,Squat,Barbell,bilateral,12.0,16.0,2.0,
14-01-2023,,FULL BODY,1,Pull-Up,Rings,bilateral,8.0,0.0,2.0,
14-01-2023,,FULL BODY,2,Pull-Up,Rings,bilateral,8.0,0.0,2.0,
14-01-2023,,FULL BODY,3,Pull-Up,Rings,bilateral,8.0,0.0,2.0,
14-01-2023,,FULL BODY,4,Pull-Up,Rings,bilateral,7.0,0.0,2.0,
14-01-2023,,FULL BODY,1,Romanian Deadlift,Barbell,bilateral,8.0,22.0,2.0,
14-01-2023,,FULL BODY,2,Romanian Deadlift,Barbell,bilateral,8.0,22.0,2.0,
14-01-2023,,FULL BODY,3,Romanian Deadlift,Barbell,bilateral,8.0,22.0,2.0,
14-01-2023,,FULL BODY,4,Romanian Deadlift,Barbell,bilateral,8.0,22.0,2.0,
17-01-2023,UPPER,UPPER BODY,1,Dips,Bodyweight,bilateral,10.0,10.0,120.0,
17-01-2023,UPPER,UPPER BODY,2,Dips,Bodyweight,bilateral,10.0,10.0,120.0,
17-01-2023,UPPER,UPPER BODY,3,Dips,Bodyweight,bilateral,10.0,10.0,120.0,
17-01-2023,UPPER,UPPER BODY,4,Dips,Bodyweight,bilateral,8.0,10.0,120.0,
17-01-2023,UPPER,UPPER BODY,1,Pull-Up,Bodyweight,bilateral,8.0,5.0,120.0,
17-01-2023,UPPER,UPPER BODY,2,Pull-Up,Bodyweight,bilateral,8.0,5.0,120.0,
17-01-2023,UPPER,UPPER BODY,3,Pull-Up,Bodyweight,bilateral,8.0,5.0,120.0,
17-01-2023,UPPER,UPPER BODY,4,Pull-Up,Bodyweight,bilateral,8.0,5.0,120.0,
17-01-2023,UPPER,UPPER BODY,1,Overhead Press,Barbell,bilateral,8.0,22.0,120.0,
17-01-2023,UPPER,UPPER BODY,2,Overhead Press,Barbell,bilateral,8.0,22.0,120.0,
17-01-2023,UPPER,UPPER BODY,3,Overhead Press,Barbell,bilateral,8.0,22.0,120.0,
17-01-2023,UPPER,UPPER BODY,1,Barbell Row,Dumbell,bilateral,10.0,22.0,120.0,
17-01-2023,UPPER,UPPER BODY,2,Barbell Row,Dumbell,bilateral,10.0,22.0,120.0,
17-01-2023,UPPER,UPPER BODY,3,Barbell Row,Dumbell,bilateral,9.0,22.0,120.0,
20-01-2023,UPPER,UPPER BODY,1,Incline Bench Press,Dumbell,bilateral,8.0,26.0,2.5,"(Très incliné, focus trapèzes) np"
20-01-2023,UPPER,UPPER BODY,2,Incline Bench Press,Dumbell,bilateral,8.0,26.0,2.5,"(Très incliné, focus trapèzes) np"
20-01-2023,UPPER,UPPER BODY,3,Incline Bench Press,Dumbell,bilateral,8.0,26.0,2.5,"(Très incliné, focus trapèzes) np"
20-01-2023,UPPER,UPPER BODY,4,Incline Bench Press,Dumbell,bilateral,8.0,26.0,2.5,"(Très incliné, focus trapèzes) np"
20-01-2023,UPPER,UPPER BODY,1,Pull-Up,Bodyweight,bilateral,8.0,5.0,2.0,"(Très incliné, focus trapèzes) np"
20-01-2023,UPPER,UPPER BODY,2,Pull-Up,Bodyweight,bilateral,8.0,5.0,2.0,"(Très incliné, focus trapèzes) np"
20-01-2023,UPPER,UPPER BODY,3,Pull-Up,Bodyweight,bilateral,8.0,5.0,2.0,"(Très incliné, focus trapèzes) np"
20-01-2023,UPPER,UPPER BODY,4,Pull-Up,Bodyweight,bilateral,8.0,5.0,2.0,"(Très incliné, focus trapèzes) np"
20-01-2023,UPPER,UPPER BODY,1,Lateral Raise,Dumbell,bilateral,10.0,10.0,2.0,"(Très incliné, focus trapèzes) np"
20-01-2023,UPPER,UPPER BODY,2,Lateral Raise,Dumbell,bilateral,10.0,10.0,2.0,"(Très incliné, focus trapèzes) np"
20-01-2023,UPPER,UPPER BODY,3,Lateral Raise,Dumbell,bilateral,10.0,10.0,2.0,"(Très incliné, focus trapèzes) np"
20-01-2023,UPPER,UPPER BODY,4,Lateral Raise,Dumbell,bilateral,10.0,10.0,2.0,"(Très incliné, focus trapèzes) np"
20-01-2023,UPPER,UPPER BODY,1,Barbell Row,Barbell,bilateral,12.0,15.0,2.0,"(Très incliné, focus trapèzes) np"
20-01-2023,UPPER,UPPER BODY,2,Barbell Row,Barbell,bilateral,12.0,15.0,2.0,"(Très incliné, focus trapèzes) np"
20-01-2023,UPPER,UPPER BODY,3,Barbell Row,Barbell,bilateral,12.0,15.0,2.0,"(Très incliné, focus trapèzes) np"
20-01-2023,UPPER,UPPER BODY,4,Barbell Row,Barbell,bilateral,12.0,15.0,2.0,"(Très incliné, focus trapèzes) np"
24-01-2023,LEGS,LOWER BODY,1,Squat,Barbell,bilateral,8.0,75.0,2.5,
24-01-2023,LEGS,LOWER BODY,2,Squat,Barbell,bilateral,8.0,75.0,2.5,
24-01-2023,LEGS,LOWER BODY,3,Squat,Barbell,bilateral,8.0,75.0,2.5,
24-01-2023,LEGS,LOWER BODY,4,Squat,Barbell,bilateral,8.0,75.0,2.5,
24-01-2023,LEGS,LOWER BODY,1,Romanian Deadlift,Barbell,bilateral,8.0,75.0,2.5,
24-01-2023,LEGS,LOWER BODY,2,Romanian Deadlift,Barbell,bilateral,8.0,75.0,2.5,
24-01-2023,LEGS,LOWER BODY,3,Romanian Deadlift,Barbell,bilateral,8.0,75.0,2.5,
24-01-2023,LEGS,LOWER BODY,4,Romanian Deadlift,Barbell,bilateral,8.0,75.0,2.5,
24-01-2023,LEGS,LOWER BODY,1,Leg Curl,Machine,bilateral,8.0,30.0,2.0,
24-01-2023,LEGS,LOWER BODY,2,Leg Curl,Machine,bilateral,8.0,30.0,2.0,
24-01-2023,LEGS,LOWER BODY,3,Leg Curl,Machine,bilateral,8.0,30.0,2.0,
24-01-2023,LEGS,LOWER BODY,4,Leg Curl,Machine,bilateral,8.0,30.0,2.0,
24-01-2023,LEGS,LOWER BODY,1,Leg Extension,Machine,bilateral,10.0,37.5,,
24-01-2023,LEGS,LOWER BODY,2,Leg Extension,Machine,bilateral,10.0,37.5,,
24-01-2023,LEGS,LOWER BODY,3,Leg Extension,Machine,bilateral,10.0,37.5,,
24-01-2023,LEGS,LOWER BODY,4,Leg Extension,Machine,bilateral,10.0,37.5,,
25-01-2023,,PUSH,1,Dips,Bodyweight,bilateral,6.0,15.0,2.3,Superset: Lateral Raise and Pec Deck with dropset.
25-01-2023,,PUSH,2,Dips,Bodyweight,bilateral,6.0,15.0,2.3,Superset: Lateral Raise and Pec Deck with dropset.
25-01-2023,,PUSH,3,Dips,Bodyweight,bilateral,6.0,15.0,2.3,Superset: Lateral Raise and Pec Deck with dropset.
25-01-2023,,PUSH,4,Dips,Bodyweight,bilateral,6.0,15.0,2.3,Superset: Lateral Raise and Pec Deck with dropset.
25-01-2023,,PUSH,1,Incline Bench Press,Dumbell,bilateral,8.0,22.0,2.3,Superset: Lateral Raise and Pec Deck with dropset.
25-01-2023,,PUSH,2,Incline Bench Press,Dumbell,bilateral,8.0,22.0,2.3,Superset: Lateral Raise and Pec Deck with dropset.
25-01-2023,,PUSH,3,Incline Bench Press,Dumbell,bilateral,8.0,22.0,2.3,Superset: Lateral Raise and Pec Deck with dropset.
25-01-2023,,PUSH,4,Incline Bench Press,Dumbell,bilateral,8.0,22.0,2.3,Superset: Lateral Raise and Pec Deck with dropset.
25-01-2023,,PUSH,1,Lateral Raise,Dumbell,unilateral,8.0,10.0,,Superset: Lateral Raise and Pec Deck with dropset.
25-01-2023,,PUSH,2,Lateral Raise,Dumbell,unilateral,8.0,10.0,,Superset: Lateral Raise and Pec Deck with dropset.
25-01-2023,,PUSH,1,Pec Deck,Machine,bilateral,8.0,15.0,2.0,Superset: Lateral Raise and Pec Deck with dropset.
25-01-2023,,PUSH,2,Pec Deck,Machine,bilateral,8.0,15.0,2.0,Superset: Lateral Raise and Pec Deck with dropset.
25-01-2023,,PUSH,1,Tricep Extension,Cable,bilateral,10.0,40.0,1.3,Superset: Lateral Raise and Pec Deck with dropset.
25-01-2023,,PUSH,2,Tricep Extension,Cable,bilateral,10.0,40.0,1.3,Superset: Lateral Raise and Pec Deck with dropset.
26-01-2023,,PULL,1,Pull-Up,Bodyweight,bilateral,8.0,5.0,120.0,
26-01-2023,,PULL,2,Pull-Up,Bodyweight,bilateral,8.0,5.0,120.0,
26-01-2023,,PULL,3,Pull-Up,Bodyweight,bilateral,8.0,5.0,120.0,
26-01-2023,,PULL,4,Pull-Up,Bodyweight,bilateral,7.0,5.0,120.0,
26-01-2023,,PULL,1,Barbell Row,Dumbell,bilateral,12.0,18.0,120.0,
26-01-2023,,PULL,2,Barbell Row,Dumbell,bilateral,12.0,18.0,120.0,
26-01-2023,,PULL,3,Barbell Row,Dumbell,bilateral,12.0,18.0,120.0,
26-01-2023,,PULL,4,Barbell Row,Dumbell,bilateral,12.0,18.0,120.0,
26-01-2023,,PULL,1,Lat Pulldown,Machine,unilateral,10.0,50.0,120.0,
26-01-2023,,PULL,2,Lat Pulldown,Machine,unilateral,10.0,50.0,120.0,
26-01-2023,,PULL,3,Lat Pulldown,Machine,unilateral,10.0,50.0,120.0,
26-01-2023,,PULL,1,Dumbbell Curl,Dumbell,bilateral,8.0,10.0,120.0,
26-01-2023,,PULL,2,Dumbbell Curl,Dumbell,bilateral,8.0,10.0,120.0,
26-01-2023,,PULL,3,Dumbbell Curl,Dumbell,bilateral,8.0,10.0,120.0,
26-01-2023,,PULL,4,Dumbbell Curl,Dumbell,bilateral,7.0,10.0,120.0,
29-01-2023,PUSH,PUSH,1,Dips,Bodyweight,bilateral,8.0,15.0,150.0,
29-01-2023,PUSH,PUSH,2,Dips,Bodyweight,bilateral,8.0,15.0,150.0,
29-01-2023,PUSH,PUSH,3,Dips,Bodyweight,bilateral,7.0,15.0,150.0,
29-01-2023,PUSH,PUSH,4,Dips,Bodyweight,bilateral,7.0,15.0,150.0,
29-01-2023,PUSH,PUSH,1,Incline Bench Press,Dumbell,bilateral,10.0,22.0,150.0,
29-01-2023,PUSH,PUSH,2,Incline Bench Press,Dumbell,bilateral,8.0,22.0,150.0,
29-01-2023,PUSH,PUSH,3,Incline Bench Press,Dumbell,bilateral,10.0,22.0,150.0,
29-01-2023,PUSH,PUSH,4,Incline Bench Press,Dumbell,bilateral,10.0,22.0,150.0,
29-01-2023,PUSH,PUSH,1,Lateral Raise,Dumbell,bilateral,12.0,8.0,120.0,
29-01-2023,PUSH,PUSH,2,Lateral Raise,Dumbell,bilateral,10.0,8.0,120.0,
29-01-2023,PUSH,PUSH,3,Lateral Raise,Dumbell,bilateral,10.0,8.0,120.0,
29-01-2023,PUSH,PUSH,4,Lateral Raise,Dumbell,bilateral,10.0,8.0,120.0,
30-01-2023,LEGS,LOWER BODY,1,Squat,Barbell,bilateral,8.0,85.0,2.45,
30-01-2023,LEGS,LOWER BODY,2,Squat,Barbell,bilateral,8.0,85.0,2.45,
30-01-2023,LEGS,LOWER BODY,3,Squat,Barbell,bilateral,8.0,85.0,2.45,
30-01-2023,LEGS,LOWER BODY,4,Squat,Barbell,bilateral,8.0,85.0,2.45,
30-01-2023,LEGS,LOWER BODY,1,Romanian Deadlift,Barbell,bilateral,8.0,75.0,2.5,
30-01-2023,LEGS,LOWER BODY,2,Romanian Deadlift,Barbell,bilateral,8.0,75.0,2.5,
30-01-2023,LEGS,LOWER BODY,3,Romanian Deadlift,Barbell,bilateral,8.0,75.0,2.5,
30-01-2023,LEGS,LOWER BODY,4,Romanian Deadlift,Barbell,bilateral,8.0,75.0,2.5,
30-01-2023,LEGS,LOWER BODY,1,Leg Extension,Machine,bilateral,10.0,37.5,2.0,
30-01-2023,LEGS,LOWER BODY,2,Leg Extension,Machine,bilateral,10.0,37.5,2.0,
30-01-2023,LEGS,LOWER BODY,3,Leg Extension,Machine,bilateral,10.0,37.5,2.0,
30-01-2023,LEGS,LOWER BODY,4,Leg Extension,Machine,bilateral,10.0,37.5,2.0,
30-01-2023,LEGS,LOWER BODY,1,Leg Curl,Machine,bilateral,8.0,30.0,2.0,
30-01-2023,LEGS,LOWER BODY,2,Leg Curl,Machine,bilateral,8.0,30.0,2.0,
30-01-2023,LEGS,LOWER BODY,3,Leg Curl,Machine,bilateral,8.0,30.0,2.0,
30-01-2023,LEGS,LOWER BODY,4,Leg Curl,Machine,bilateral,8.0,30.0,2.0,
01-02-2023,,PULL,1,Pull-Up,Bodyweight,bilateral,7.0,10.0,2.45,Felt good!
01-02-2023,,PULL,2,Pull-Up,Bodyweight,bilateral,8.0,10.0,2.45,Felt good!
01-02-2023,,PULL,3,Pull-Up,Bodyweight,bilateral,7.0,10.0,2.45,Felt good!
01-02-2023,,PULL,4,Pull-Up,Bodyweight,bilateral,7.0,10.0,2.45,Felt good!
01-02-2023,,PULL,1,Barbell Row,Dumbell,bilateral,10.0,12.0,2.3,Felt good!
01-02-2023,,PULL,2,Barbell Row,Dumbell,bilateral,11.0,12.0,2.3,Felt good!
01-02-2023,,PULL,3,Barbell Row,Dumbell,bilateral,10.0,12.0,2.3,Felt good!
01-02-2023,,PULL,4,Barbell Row,Dumbell,bilateral,10.0,12.0,2.3,Felt good!
01-02-2023,,PULL,1,Cable Row,Cable,unilateral,8.0,50.0,2.0,Felt good!
01-02-2023,,PULL,2,Cable Row,Cable,unilateral,8.0,50.0,2.0,Felt good!
01-02-2023,,PULL,3,Cable Row,Cable,unilateral,8.0,50.0,2.0,Felt good!
01-02-2023,,PULL,1,Dumbbell Curl,Dumbell,bilateral,8.0,10.0,2.0,Felt good!
01-02-2023,,PULL,2,Dumbbell Curl,Dumbell,bilateral,8.0,10.0,2.0,Felt good!
02-02-2023,PUSH,PUSH,1,Incline Bench Press,Dumbell,bilateral,8.0,26.0,2.5,
02-02-2023,PUSH,PUSH,2,Incline Bench Press,Dumbell,bilateral,8.0,26.0,2.5,
02-02-2023,PUSH,PUSH,3,Incline Bench Press,Dumbell,bilateral,8.0,26.0,2.5,
02-02-2023,PUSH,PUSH,1,Overhead Press,Dumbell,bilateral,8.0,18.0,2.5,
02-02-2023,PUSH,PUSH,2,Overhead Press,Dumbell,bilateral,8.0,18.0,2.5,
02-02-2023,PUSH,PUSH,3,Overhead Press,Dumbell,bilateral,8.0,18.0,2.5,
02-02-2023,PUSH,PUSH,1,Tricep Extension,Cable,bilateral,6.0,55.0,2.5,
02-02-2023,PUSH,PUSH,2,Tricep Extension,Cable,bilateral,6.0,55.0,2.5,
02-02-2023,PUSH,PUSH,3,Tricep Extension,Cable,bilateral,6.0,55.0,2.5,
02-02-2023,PUSH,PUSH,4,Tricep Extension,Cable,bilateral,6.0,55.0,2.5,
02-02-2023,PUSH,PUSH,1,Lateral Raise,Dumbell,bilateral,10.0,8.0,,
02-02-2023,PUSH,PUSH,2,Lateral Raise,Dumbell,bilateral,10.0,8.0,,
02-02-2023,PUSH,PUSH,3,Lateral Raise,Dumbell,bilateral,10.0,8.0,,
02-02-2023,PUSH,PUSH,4,Lateral Raise,Dumbell,bilateral,10.0,8.0,,
06-02-2023,LEGS,LOWER BODY,1,Squat,Barbell,bilateral,8.0,85.0,2.15,
06-02-2023,LEGS,LOWER BODY,2,Squat,Barbell,bilateral,8.0,85.0,2.15,
06-02-2023,LEGS,LOWER BODY,3,Squat,Barbell,bilateral,8.0,85.0,2.15,
06-02-2023,LEGS,LOWER BODY,1,Deadlift,Barbell,bilateral,5.0,115.0,3.15,
06-02-2023,LEGS,LOWER BODY,2,Deadlift,Barbell,bilateral,15.0,115.0,3.15,
06-02-2023,LEGS,LOWER BODY,3,Deadlift,Barbell,bilateral,15.0,115.0,3.15,
06-02-2023,LEGS,LOWER BODY,4,Deadlift,Barbell,bilateral,15.0,115.0,3.15,
06-02-2023,LEGS,LOWER BODY,1,Leg Extension,Machine,bilateral,10.0,37.5,2.0,
06-02-2023,LEGS,LOWER BODY,2,Leg Extension,Machine,bilateral,10.0,37.5,2.0,
06-02-2023,LEGS,LOWER BODY,3,Leg Extension,Machine,bilateral,10.0,37.5,2.0,
06-02-2023,LEGS,LOWER BODY,4,Leg Extension,Machine,bilateral,10.0,37.5,2.0,
06-02-2023,LEGS,LOWER BODY,1,Romanian Deadlift,Dumbell,bilateral,15.0,18.0,2.0,
06-02-2023,LEGS,LOWER BODY,2,Romanian Deadlift,Dumbell,bilateral,15.0,18.0,2.0,
06-02-2023,LEGS,LOWER BODY,3,Romanian Deadlift,Dumbell,bilateral,15.0,18.0,2.0,
07-02-2023,<3,PUSH,1,Dips,Bodyweight,bilateral,7.0,15.0,150.0,Impressive
07-02-2023,<3,PUSH,2,Dips,Bodyweight,bilateral,7.0,15.0,150.0,Impressive
07-02-2023,<3,PUSH,3,Dips,Bodyweight,bilateral,7.0,15.0,150.0,Impressive
07-02-2023,<3,PUSH,4,Dips,Bodyweight,bilateral,7.0,15.0,150.0,Impressive
07-02-2023,<3,PUSH,1,Chest Fly,Cable,bilateral,15.0,10.0,120.0,Impressive
07-02-2023,<3,PUSH,2,Chest Fly,Cable,bilateral,15.0,10.0,120.0,Impressive
07-02-2023,<3,PUSH,3,Chest Fly,Cable,bilateral,15.0,10.0,120.0,Impressive
07-02-2023,<3,PUSH,4,Chest Fly,Cable,bilateral,15.0,10.0,120.0,Impressive
07-02-2023,<3,PUSH,1,Skull Crusher,Dumbell,bilateral,10.0,10.0,,Impressive
07-02-2023,<3,PUSH,2,Skull Crusher,Dumbell,bilateral,10.0,10.0,,Impressive
07-02-2023,<3,PUSH,3,Skull Crusher,Dumbell,bilateral,10.0,10.0,,Impressive
07-02-2023,<3,PUSH,1,Lateral Raise,Dumbell,bilateral,8.0,8.0,,Impressive
07-02-2023,<3,PUSH,2,Lateral Raise,Dumbell,bilateral,8.0,8.0,,Impressive
07-02-2023,<3,PUSH,3,Lateral Raise,Dumbell,bilateral,8.0,8.0,,Impressive
09-02-2023,,PULL,1,Pull-Up,Bodyweight,bilateral,7.0,20.0,2.5,
09-02-2023,,PULL,2,Pull-Up,Bodyweight,bilateral,7.0,20.0,2.5,
09-02-2023,,PULL,3,Pull-Up,Bodyweight,bilateral,7.0,20.0,2.5,
